Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
191,Entry short,2010-12-28 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,95.51,100,9551,-6,-0.06,0,1,0.01,-12,-0.13,-307,-0.31,4
192,Exit long,2010-12-29 08:15,TX60,95.87,100,9594,-7,-0.07,0,3,0.03,-7,-0.07,-314,-0.31,4
192,Entry long,2010-12-29 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,95.94,100,9594,-7,-0.07,0,3,0.03,-7,-0.07,-314,-0.31,4
193,Exit short,2010-12-30 08:15,TX60,95.7,100,9558,-12,-0.13,0,0,0.00,-17,-0.18,-326,-0.33,4
193,Entry short,2010-12-30 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,95.58,100,9558,-12,-0.13,0,0,0.00,-17,-0.18,-326,-0.33,4
194,Exit long,2011-01-03 08:00,TX60,96.95,100,9675,20,0.21,0,22,0.23,-13,-0.13,-306,-0.31,4
194,Entry long,2011-01-03 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,96.75,100,9675,20,0.21,0,22,0.23,-13,-0.13,-306,-0.31,4
195,Exit short,2011-01-04 08:00,TX60,96.43,100,9655,12,0.12,0,15,0.16,-8,-0.08,-294,-0.29,4
195,Entry short,2011-01-04 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,96.55,100,9655,12,0.12,0,15,0.16,-8,-0.08,-294,-0.29,4
196,Exit long,2011-01-05 08:15,TX60,96.68,100,9660,8,0.08,0,12,0.12,-15,-0.16,-286,-0.29,4
196,Entry long,2011-01-05 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,96.6,100,9660,8,0.08,0,12,0.12,-15,-0.16,-286,-0.29,4
197,Exit short,2011-01-06 08:15,TX60,96.78,100,9700,22,0.23,0,35,0.36,-26,-0.27,-264,-0.26,4
197,Entry short,2011-01-06 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,97,100,9700,22,0.23,0,35,0.36,-26,-0.27,-264,-0.26,4
198,Exit short,2011-01-07 08:00,TX60,96.78,100,9684,6,0.06,0,15,0.15,-29,-0.30,-258,-0.26,4
198,Entry short,2011-01-07 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,96.84,100,9684,6,0.06,0,15,0.15,-29,-0.30,-258,-0.26,4
199,Exit short,2011-01-10 08:00,TX60,96.3,100,9607,-23,-0.24,0,4,0.04,-49,-0.51,-281,-0.28,4
