Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
152,Entry short,2016-08-19 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,108.98,1267,138077.66,-191.32,-0.14,1.27,214.76,0.16,-190.68,-0.14,9348.05,37.39,9
153,Exit short,2016-08-22 06:40,STP,109.11,1260,137251.8,-228.06,-0.17,1.26,37.17,0.03,-227.43,-0.17,9119.99,36.48,1
153,Entry short,2016-08-22 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,108.93,1260,137251.8,-228.06,-0.17,1.26,37.17,0.03,-227.43,-0.17,9119.99,36.48,1
154,Exit long,2016-08-24 07:20,STP,109.4,1245,136377.3,-175.54,-0.13,1.25,86.53,0.06,-174.92,-0.13,8944.44,35.78,9
154,Entry long,2016-08-24 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,109.54,1245,136377.3,-175.54,-0.13,1.25,86.53,0.06,-174.92,-0.13,8944.44,35.78,9
155,Exit short,2016-08-25 06:35,STP,108.62,1251,135683.46,-201.41,-0.15,1.25,49.41,0.04,-200.79,-0.15,8743.03,34.97,0
155,Entry short,2016-08-25 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,108.46,1251,135683.46,-201.41,-0.15,1.25,49.41,0.04,-200.79,-0.15,8743.03,34.97,0
156,Exit long,2016-08-26 07:00,STP,108.68,1239,134914.71,-261.43,-0.19,1.24,321.52,0.24,-260.81,-0.19,8481.6,33.93,5
156,Entry long,2016-08-26 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,108.89,1239,134914.71,-261.43,-0.19,1.24,321.52,0.24,-260.81,-0.19,8481.6,33.93,5
157,Exit long,2016-08-29 06:35,TGT,109.03,1230,133910.1,195.57,0.15,1.23,196.19,0.15,-0.61,0.00,8677.17,34.71,0
157,Entry long,2016-08-29 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,108.87,1230,133910.1,195.57,0.15,1.23,196.19,0.15,-0.61,0.00,8677.17,34.71,0
158,Exit long,2016-08-30 07:05,STP,108.76,1204,131308.24,-362.4,-0.28,1.2,35.52,0.03,-361.8,-0.28,8314.77,33.26,6
158,Entry long,2016-08-30 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,109.06,1204,131308.24,-362.4,-0.28,1.2,35.52,0.03,-361.8,-0.28,8314.77,33.26,6
159,Exit short,2016-08-31 06:55,STP,108.55,1228,133139.76,-160.87,-0.12,1.23,97.63,0.07,-160.25,-0.12,8153.9,32.62,4
159,Entry short,2016-08-31 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,108.42,1228,133139.76,-160.87,-0.12,1.23,97.63,0.07,-160.25,-0.12,8153.9,32.62,4
160,Exit long,2016-09-01 07:00,STP,108.53,1219,132541.87,-245.02,-0.18,1.22,133.48,0.10,-244.41,-0.18,7908.88,31.64,5
160,Entry long,2016-09-01 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,108.73,1219,132541.87,-245.02,-0.18,1.22,133.48,0.10,-244.41,-0.18,7908.88,31.64,5
161,Exit short,2016-09-02 06:45,STP,109.4,1204,131585.16,-133.64,-0.10,1.2,192.04,0.15,-133.04,-0.10,7775.24,31.10,2
161,Entry short,2016-09-02 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,109.29,1204,131585.16,-133.64,-0.10,1.2,192.04,0.15,-133.04,-0.10,7775.24,31.10,2
162,Exit short,2016-09-06 06:35,STP,109.32,1200,131004,-181.2,-0.14,1.2,0,0.00,-180.6,-0.14,7594.04,30.38,0
162,Entry short,2016-09-06 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,109.17,1200,131004,-181.2,-0.14,1.2,0,0.00,-180.6,-0.14,7594.04,30.38,0
163,Exit short,2016-09-07 06:35,STP,109.92,1186,130317.68,-48.63,-0.04,1.19,11.27,0.01,-48.03,-0.04,7545.41,30.18,0
163,Entry short,2016-09-07 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,109.88,1186,130317.68,-48.63,-0.04,1.19,11.27,0.01,-48.03,-0.04,7545.41,30.18,0
164,Exit short,2016-09-08 12:55,EOD,109.23,1189,130124.16,248.5,0.19,1.19,582.02,0.45,-119.49,-0.09,7793.91,31.18,76
